user_id,pos_date,pos_time,x_pos,y_pos
24560290,2021-01-05,17:58:53.036763,19.1505,6.7117
24560290,2021-01-05,17:58:53.03962,19.1505,7.7117
24560290,2021-01-05,17:58:53.041877,19.1505,6.7117
24560290,2021-01-05,17:58:53.044034,19.1505,6.7117
24560290,2021-01-05,17:58:53.046212,19.1505,6.7117
24560290,2021-01-05,17:58:53.048822,19.1505,6.7117
24560290,2021-01-05,17:58:53.051069,19.1505,7.7117
24560290,2021-01-05,17:58:53.053285,19.1505,7.7117
24560290,2021-01-05,17:58:53.055285,19.1505,6.7117
24560290,2021-01-05,17:58:53.057149,19.1505,7.7117
24560290,2021-01-05,17:58:53.059282,19.1505,6.7117
24560290,2021-01-05,17:58:53.061521,19.1505,6.7117
24560290,2021-01-05,17:58:53.063702,19.1505,7.7117
24560290,2021-01-05,17:58:53.066433,19.1505,6.7117
24560290,2021-01-05,17:58:53.068573,19.1505,7.7117
24560290,2021-01-05,17:58:53.070807,19.1505,7.7117
24560290,2021-01-05,17:58:53.072969,19.1505,6.7117
24560290,2021-01-05,17:58:53.07505,19.1505,7.7117
24560290,2021-01-05,17:58:53.076976,19.1505,7.7117
24560290,2021-01-05,17:58:53.07919,19.1505,7.7117
24560290,2021-01-05,17:58:53.081393,19.1505,7.7117
24560290,2021-01-05,17:58:53.083746,19.1505,7.7117
24560290,2021-01-05,17:58:53.085987,19.1505,6.7117
24560290,2021-01-05,17:58:53.088227,19.1505,6.7117
24560290,2021-01-05,17:58:53.090528,19.1505,7.7117
24560290,2021-01-05,17:58:53.092534,19.1505,6.7117
24560290,2021-01-05,17:58:53.094659,19.1505,7.7117
24560290,2021-01-05,17:58:53.09669,19.1505,6.7117
24560290,2021-01-05,17:58:53.098876,19.1505,7.7117
24560290,2021-01-05,17:58:53.101073,19.1505,7.7117
24560290,2021-01-05,17:58:53.103276,19.1505,7.7117
24560290,2021-01-05,17:58:53.105413,19.1505,7.7117
24560290,2021-01-05,17:58:53.107531,19.1505,7.7117
24560290,2021-01-05,17:58:53.109628,19.1505,6.7117
24560290,2021-01-05,17:58:53.111776,19.1505,6.7117
24560290,2021-01-05,17:58:53.113822,19.1505,7.7117
24560290,2021-01-05,17:58:53.11583,19.1505,7.7117
24560290,2021-01-05,17:58:53.117835,19.1505,7.7117
24560290,2021-01-05,17:58:53.119992,19.1505,6.7117
24560290,2021-01-05,17:58:53.122104,19.1505,7.7117
24560290,2021-01-05,17:58:53.124273,19.1505,7.7117
24560290,2021-01-05,17:58:53.126397,19.1505,6.7117
24560290,2021-01-05,17:58:53.12839,19.1505,6.7117
24560290,2021-01-04,17:58:53.13157,0.0047,1.5081
24560290,2021-01-04,17:58:53.133755,0.5047,1.0081
24560290,2021-01-04,17:58:53.135869,0.5047,1.0081
24560290,2021-01-04,17:58:53.138055,0.5047,2.0081
24560290,2021-01-04,17:58:53.140225,0.5047,1.0081
24560290,2021-01-04,17:58:53.142442,0.5047,1.0081
24560290,2021-01-04,17:58:53.144625,0.5047,1.0081
24560290,2021-01-04,17:58:53.146779,0.5047,2.0081
24560290,2021-01-04,17:58:53.149051,0.5047,2.0081
24560290,2021-01-04,17:58:53.151205,0.5047,1.0081
24560290,2021-01-04,17:58:53.153407,0.5047,2.0081
24560290,2021-01-04,17:58:53.155637,0.5047,2.0081
24560290,2021-01-04,17:58:53.157624,0.5047,1.0081
24560290,2021-01-04,17:58:53.159802,0.5047,1.0081
24560290,2021-01-04,17:58:53.162017,0.5047,2.0081
24560290,2021-01-04,17:58:53.164325,0.5047,2.0081
24560290,2021-01-04,17:58:53.166277,0.5047,1.0081
24560290,2021-01-04,17:58:53.168174,0.5047,2.0081
24560290,2021-01-04,17:58:53.170076,0.5047,1.0081
24560290,2021-01-04,17:58:53.171929,0.5047,2.0081
24560290,2021-01-04,17:58:53.174004,0.5047,1.0081
24560290,2021-01-04,17:58:53.175924,0.5047,2.0081
24560290,2021-01-04,17:58:53.178095,0.5047,2.0081
24560290,2021-01-04,17:58:53.180029,0.5047,1.0081
24560290,2021-01-04,17:58:53.182214,0.5047,2.0081
24560290,2021-01-04,17:58:53.184137,0.5047,2.0081
24560290,2021-01-04,17:58:53.186321,0.5047,2.0081
24560290,2021-01-04,17:58:53.188403,0.5047,2.0081
24560290,2021-01-04,17:58:53.190349,0.5047,1.0081
24560290,2021-01-04,17:58:53.192658,0.5047,2.0081
24560290,2021-01-04,17:58:53.194896,0.5047,1.0081
24560290,2021-01-04,17:58:53.1972,0.5047,1.0081
24560290,2021-01-04,17:58:53.199418,0.5047,2.0081
24560290,2021-01-04,17:58:53.201866,0.5047,1.0081
24560290,2021-01-04,17:58:53.205994,0.5047,1.0081
24560290,2021-01-04,17:58:53.208924,0.5047,1.0081
24560290,2021-01-04,17:58:53.211197,0.5047,1.0081
24560290,2021-01-04,17:58:53.213401,0.5047,1.0081
24560290,2021-01-04,17:58:53.215688,0.5047,2.0081
24560290,2021-01-04,17:58:53.217959,0.5047,2.0081
24560290,2021-01-04,17:58:53.220196,0.5047,2.0081
24560290,2021-01-04,17:58:53.222349,0.5047,2.0081
24560290,2021-01-04,17:58:53.224574,0.5047,2.0081
24560290,2021-01-04,17:58:53.226764,0.5047,2.0081
24560290,2021-01-04,17:58:53.230226,0.5047,1.0081
24560290,2021-01-04,17:58:53.234075,0.5047,2.0081
24560290,2021-01-04,17:58:53.236588,0.5047,1.0081
24560290,2021-01-03,17:58:53.23981,3.3954,7.1864
24560290,2021-01-03,17:58:53.242047,2.8954,6.6864
24560290,2021-01-03,17:58:53.244319,3.8954,6.6864
24560290,2021-01-03,17:58:53.246505,3.8954,6.6864
24560290,2021-01-03,17:58:53.248861,3.8954,6.6864
24560290,2021-01-03,17:58:53.251223,2.8954,7.6864
24560290,2021-01-03,17:58:53.253698,3.8954,7.6864
24560290,2021-01-03,17:58:53.256241,2.8954,7.6864
24560290,2021-01-03,17:58:53.25818,2.8954,7.6864
24560290,2021-01-03,17:58:53.260021,3.8954,7.6864
24560290,2021-01-03,17:58:53.261989,2.8954,6.6864
24560290,2021-01-03,17:58:53.263549,3.8954,6.6864
24560290,2021-01-03,17:58:53.265125,3.8954,6.6864
24560290,2021-01-03,17:58:53.266693,2.8954,6.6864
24560290,2021-01-03,17:58:53.268312,3.8954,6.6864
24560290,2021-01-03,17:58:53.26963,3.8954,6.6864
24560290,2021-01-03,17:58:53.271222,2.8954,6.6864
24560290,2021-01-03,17:58:53.27366,2.8954,7.6864
24560290,2021-01-03,17:58:53.275015,3.8954,7.6864
24560290,2021-01-03,17:58:53.276244,3.8954,6.6864
24560290,2021-01-03,17:58:53.2775,2.8954,6.6864
24560290,2021-01-03,17:58:53.279542,2.8954,6.6864
24560290,2021-01-03,17:58:53.281555,2.8954,6.6864
24560290,2021-01-03,17:58:53.283513,2.8954,6.6864
24560290,2021-01-03,17:58:53.285423,2.8954,6.6864
24560290,2021-01-03,17:58:53.287566,3.8954,6.6864
24560290,2021-01-03,17:58:53.290914,2.8954,6.6864
24560290,2021-01-03,17:58:53.294029,2.8954,7.6864
24560290,2021-01-03,17:58:53.296307,3.8954,6.6864
24560290,2021-01-03,17:58:53.298542,3.8954,7.6864
24560290,2021-01-03,17:58:53.300831,3.8954,7.6864
24560290,2021-01-03,17:58:53.303303,3.8954,6.6864
24560290,2021-01-03,17:58:53.305696,2.8954,6.6864
24560290,2021-01-03,17:58:53.30809,3.8954,7.6864
24560290,2021-01-03,17:58:53.310534,3.8954,6.6864
24560290,2021-01-03,17:58:53.312793,3.8954,7.6864
24560290,2021-01-03,17:58:53.315077,2.8954,6.6864
24560290,2021-01-03,17:58:53.317668,2.8954,7.6864
24560290,2021-01-03,17:58:53.319862,2.8954,7.6864
24560290,2021-01-03,17:58:53.322103,3.8954,6.6864
24560290,2021-01-03,17:58:53.324331,2.8954,6.6864
24560290,2021-01-03,17:58:53.32661,3.8954,6.6864
24560290,2021-01-03,17:58:53.32884,2.8954,6.6864
24560290,2021-01-03,17:58:53.331331,2.8954,6.6864
24560290,2021-01-03,17:58:53.333867,2.8954,7.6864
24560290,2021-01-03,17:58:53.336151,2.8954,6.6864
24560290,2021-01-03,17:58:53.338742,2.8954,6.6864
24560290,2021-01-03,17:58:53.341024,2.8954,6.6864
24560290,2021-01-03,17:58:53.343529,3.8954,7.6864
24560290,2021-01-03,17:58:53.346174,3.8954,6.6864
24560290,2021-01-03,17:58:53.348621,2.8954,7.6864
24560290,2021-01-02,17:58:53.351532,7.4119,8.6915
24560290,2021-01-02,17:58:53.353903,7.9119,9.1915
24560290,2021-01-02,17:58:53.356133,7.9119,8.1915
24560290,2021-01-02,17:58:53.358389,6.9119,8.1915
24560290,2021-01-02,17:58:53.360656,7.9119,9.1915
24560290,2021-01-02,17:58:53.36283,6.9119,8.1915
24560290,2021-01-02,17:58:53.365092,6.9119,8.1915
24560290,2021-01-02,17:58:53.367307,7.9119,9.1915
24560290,2021-01-02,17:58:53.369577,7.9119,8.1915
24560290,2021-01-02,17:58:53.371808,6.9119,8.1915
24560290,2021-01-02,17:58:53.373958,6.9119,8.1915
24560290,2021-01-02,17:58:53.376035,7.9119,8.1915
24560290,2021-01-02,17:58:53.378076,7.9119,9.1915
24560290,2021-01-02,17:58:53.380184,7.9119,9.1915
24560290,2021-01-02,17:58:53.382492,7.9119,8.1915
24560290,2021-01-02,17:58:53.384587,6.9119,9.1915
24560290,2021-01-02,17:58:53.389775,7.9119,9.1915
24560290,2021-01-02,17:58:53.395039,6.9119,8.1915
24560290,2021-01-02,17:58:53.400361,7.9119,9.1915
24560290,2021-01-02,17:58:53.405715,7.9119,8.1915
24560290,2021-01-02,17:58:53.40796,7.9119,9.1915
